id,name,duration,artist_name,is_explicit,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,Pop,Rock,Hip Hop,Folk,Metal,Blues,Jazz
5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,214480,Maroon 5,False,4,0.783,0.623,7,-6.126,1,0.08,0.338,0.0,0.0975,0.447,100.048,0,1,0,1,0,0,0,0
7zsXy7vlHdItvUSH8EwQss,Cold Water,185360,Major Lazer,False,4,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,69,1,0,1,0,0,0,0
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),245040,David Guetta,False,4,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,68,1,0,0,0,0,0,0
1vvNmPOiUuyCbgWmtc6yfm,My Way,219159,Calvin Harris,False,4,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,76,1,0,0,0,0,0,0
19RevBdb9MKUaBIvxSbGd4,I Want You To Know,239999,Zedd,False,4,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,0,1,0,0,0,0,0,0
3FZEv9JddkjHNFiMVxJYpS,Carry Me (feat. Julia Michaels),233133,Kygo,False,4,0.621,0.551,7,-7.89,1,0.0474,0.486,0.0,0.115,0.222,105.052,61,1,0,0,0,0,0,0
4J7CKHCF3mdL4diUsmW8lq,Under Control (feat. Hurts),184280,Calvin Harris,False,4,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,73,1,0,0,0,0,0,0
12mGwph2YzDIlChtq3EdXP,Alone,273802,Marshmello,False,4,0.636,0.953,2,-3.74,1,0.0353,0.0244,0.0164,0.108,0.397,142.011,1,1,1,0,0,0,0,0
3zU9rdflI65tK4dkkNSp77,Heroes (we could be),210013,Alesso,False,4,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,72,1,0,1,0,0,0,0
64VzxgaIpjB52YUtsF9St7,If I Lose Myself - Alesso vs OneRepublic,213480,OneRepublic,False,4,0.518,0.829,2,-3.322,1,0.0414,0.198,5.57e-06,0.13,0.149,125.991,48,1,0,0,0,0,0,0
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,212862,Swedish House Mafia,False,4,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,79,1,0,0,0,0,0,0
3s1aLXRVBgCra4WmLDvHHc,Follow Me - Commentary Bonus Version,218052,Hardwell,False,4,0.556,0.637,6,-3.52,1,0.099,0.0127,0.0,0.367,0.515,128.055,0,1,0,1,0,0,0,0
4sJAm5WXrKBycKF20bgEqB,Be There,199755,Krewella,False,4,0.583,0.729,6,-4.525,1,0.0314,0.0909,2.02e-05,0.367,0.318,144.994,42,1,0,0,0,0,0,0
4qqArAiTPueDxIp7cf87h7,Final Song,235826,M�,False,4,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,69,1,0,0,0,0,0,0
1T7Htpf1kEvU9Adf8J0ekk,Break Free,214840,Ariana Grande,False,4,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,0,1,0,0,0,0,0,0
51NBMjiv4t1nUiLC9Bim3G,By Your Side,201254,Jonas Blue,False,4,0.696,0.743,6,-3.851,1,0.0329,0.0773,0.0,0.0587,0.636,123.007,53,1,1,0,1,0,0,0
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why � Season 2 Soundtrack,207904,Selena Gomez,False,4,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,74,1,0,0,0,0,0,0
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),221440,Post Malone,True,4,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,80,1,0,1,0,0,0,0
1SJtlNRJDeYHioymcvsqev,Crying in the Club,216391,Camila Cabello,False,4,0.334,0.617,6,-5.834,0,0.383,0.334,0.0,0.163,0.603,85.227,70,1,0,0,0,0,0,0
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,217906,Selena Gomez,False,4,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,66,1,0,0,0,0,0,0
3UYiU57SMiAS5LqolhHJw1,Shameless,219742,Camila Cabello,False,4,0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31e-05,0.174,0.0851,129.698,61,1,0,0,0,0,0,0
7vGuf3Y35N4wmASOKLUVVU,Silence,180822,Marshmello,False,4,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,81,1,0,0,0,0,0,0
2ls70nUDfjzm1lSRDuKxmw,Blank Space,231826,Taylor Swift,False,4,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,68,1,0,0,0,0,0,0
0ofbQMrRDsUaVKq2mGLEAb,Havana,216896,Camila Cabello,False,4,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,2,1,0,1,0,0,0,0
7yHEDfrJNd0zWOfXwydNH0,Into You,244453,Ariana Grande,False,4,0.636,0.727,9,-5.852,1,0.106,0.0161,1.12e-06,0.151,0.358,107.988,1,1,0,0,0,0,0,0
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,220440,Taylor Swift,False,4,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,71,1,0,0,0,0,0,0
1M4qEo4HE3PRaCOM7EXNJq,Adore You,207133,Harry Styles,False,4,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,73,1,0,0,0,0,0,0
3qk4wRMDlaeagZGjSYbsOV,Sober,203960,G-Eazy,True,4,0.558,0.766,6,-5.953,0,0.231,0.263,0.0,0.32,0.182,96.281,59,1,0,0,0,0,0,0
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),183414,Mike Perry,False,4,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,73,1,0,0,0,0,0,0
7gBj0VgcuAgkXkiRRYvSmK,Stay (feat. Maty Noyes),239465,Kygo,False,4,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027,64,1,0,0,0,0,0,0
66hayvUbTotekKU3H4ta1f,Where Are � Now (with Justin Bieber),250285,Jack �,False,4,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,75,1,0,1,0,0,0,0
1pV9TLnQdOHbvourRO7x4m,comethru (bonus track),181613,Jeremy Zucker,False,4,0.795,0.18,0,-12.293,1,0.0608,0.59,0.0,0.621,0.611,94.02,2,1,0,0,0,0,0,0
4YQPa47NDfRm61QrDWKazv,The Moments I'm Missing - RANJI vs WHITENO1SE,184347,Ranji,False,3,0.362,0.883,1,-5.918,1,0.0703,0.0216,0.00813,0.115,0.0385,103.407,61,1,0,0,0,0,0,0
0Obr1fxJYUKZ52Azp1a3ct,New Blood,198762,Zayde W�lf,False,4,0.486,0.892,7,-3.529,1,0.0606,0.0774,0.0,0.0532,0.361,72.984,56,0,1,0,0,0,1,0
3LewMbGqmR4IYtifSNxbGz,Something Just Like This - Dimitri Vegas & Like Mike Remix,230573,The Chainsmokers,False,1,0.455,0.786,11,-5.544,0,0.0667,0.142,0.000603,0.336,0.446,108.754,45,1,1,0,0,0,0,0
696DnlkuDOXcMAnKlTgXXK,ROXANNE,163636,Arizona Zervas,True,5,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,84,0,0,1,0,0,0,0
1tdcgxjvbBSAdOwzFUmdgm,Boom,186447,Major Lazer,True,4,0.704,0.784,7,-4.463,0,0.142,0.00283,0.0,0.419,0.656,100.083,52,1,0,1,0,0,0,0
1SyjFJu9xk5CpYD6bm1tjl,Takeaway (with ILLENIUM & Lennon Stella),209893,The Chainsmokers,False,1,0.294,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,0.357,85.332,0,1,0,0,0,0,0,0
4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,201946,Sean Kingston,False,4,0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,77,1,0,1,0,0,0,0
5NH6GqeHO5Zi4bJpPfnwPs,Control,153355,Armaan Malik,False,4,0.878,0.533,11,-6.166,0,0.111,0.122,0.0,0.174,0.643,99.008,54,1,0,0,0,0,0,0
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,200106,One Direction,False,4,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,77,1,0,0,0,0,0,0
4z2JaAVPemYJhFKm7e32RA,Skechers,106031,DripReport,True,4,0.907,0.332,1,-9.828,1,0.0836,0.326,0.0168,0.109,0.277,99.998,1,0,0,1,0,0,0,0
6tPnAqe6UNeKMoOrruBSEi,Broken Ones (with Anna Clendening),198285,ILLENIUM,False,4,0.545,0.668,7,-3.962,0,0.0906,0.148,0.0,0.372,0.249,149.988,51,1,0,0,0,0,0,0
15BlympuVSfZFROojEMY2M,Don't Let Me Down (feat. Daya) - Illenium Remix,218933,The Chainsmokers,False,4,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,64,1,0,0,0,0,0,0
6Iocm6VMu6bVNYwiDoyQFW,Coming Home,238693,Diddy - Dirty Money,False,4,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,70,1,0,1,0,0,0,0
2qQg4qcqJmAalzRwhgf5mt,In The End,234715,Tommee Profitt,False,4,0.526,0.671,7,-7.445,0,0.0968,0.308,4.07e-05,0.0869,0.102,88.033,63,1,0,0,1,0,0,0
7xoUc6faLbCqZO6fQEYprd,One Last Time,197266,Ariana Grande,False,4,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,78,1,0,0,0,0,0,0
3SEupjP7CBdIoNPrFrMozG,Bye Bye (feat. Ivy Adara),210928,Gryffin,False,4,0.618,0.754,4,-3.739,1,0.0882,0.00271,0.0,0.213,0.485,148.013,47,1,0,0,0,0,0,0
31Oal4Sac7juUouPS5Eekw,Stars,209213,GIANNI TAYLOR,False,4,0.7,0.612,11,-7.386,0,0.0356,0.0139,1.59e-05,0.281,0.283,108.016,20,1,1,0,0,0,0,0
6T689Jvh5KrSXyaPtUWZtQ,Criminal,225080,Britney Spears,False,4,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.987,73,1,0,0,0,0,0,0
6Np3Ntxmj4yl9y3eVB7Esr,Shadow Preachers,157373,Zella Day,False,4,0.338,0.462,5,-7.641,0,0.0326,0.017,0.000809,0.148,0.103,162.1,51,1,0,0,0,0,0,0
7IOuCLt770D8v0u3SVaDeI,Wasabi,154786,Little Mix,True,4,0.847,0.656,2,-4.976,1,0.115,0.00451,0.000854,0.143,0.234,114.001,71,1,0,0,0,0,0,0
6ljbkNIzfmFrGyYUTUAleN,Remember the Name (feat. Styles of Beyond),230493,Fort Minor,True,4,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,66,0,1,1,0,0,0,0
3iJeF2izF1QcpCgUc97BLl,Hate Me - R3HAB Remix,203733,Ellie Goulding,False,4,0.437,0.774,8,-4.918,1,0.0554,0.148,0.0,0.133,0.329,123.125,56,1,0,1,0,0,0,0
3JjnGLK8IxkNLvo8Lb3KOM,18,248360,One Direction,False,4,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,79,1,0,0,0,0,0,0
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,228133,One Direction,False,4,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,79,1,0,0,0,0,0,0
2VqAEP1yY5T523K7bZtL8a,Right Now (Na Na Na),240746,Akon,False,4,0.83,0.857,8,-4.194,0,0.152,0.262,0.0,0.413,0.607,137.982,68,1,0,0,0,0,0,0
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,171360,Taylor Swift,False,4,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,80,1,0,0,0,0,0,0
6uBhi9gBXWjanegOb2Phh0,Stay,210090,Zedd,False,4,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,77,0,0,1,0,0,0,0
4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),238458,Gryffin,False,4,0.513,0.788,0,-4.629,1,0.0364,0.00968,0.0,0.11,0.234,139.987,68,1,0,0,0,0,0,0
2I5Z2JIIQX9d5XCOLDk8wx,Never Forget You,213427,MNEK,False,4,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,48,1,0,0,0,0,0,0
1OmcAT5Y8eg5bUPv9qJT4R,rockstar,218320,Post Malone,True,4,0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,9,0,0,1,0,0,0,0
1zpFTApsJK8n8FO9XUeGJW,Heart Attack,170146,Enrique Iglesias,False,4,0.553,0.892,4,-4.039,1,0.0667,0.0639,0.0,0.426,0.479,77.01,44,1,0,0,0,0,0,0
0ABEVL7pgQLokhBcNJmozw,Worth It,185256,Fifth Harmony,False,4,0.858,0.78,8,-3.739,1,0.0738,0.0478,5.72e-05,0.133,0.602,99.984,47,0,0,1,0,0,0,0
3nMb7ToWIxYvmaIG20z6ux,Tonight (I'm Fuckin' You),232213,Enrique Iglesias,True,4,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,64,1,0,1,0,0,0,0
2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,245640,Survivor,False,4,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,76,0,1,0,0,0,0,0
67awxiNHNyjMXhVgsHuIrs,Turn Down for What,213733,DJ Snake,False,4,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,73,1,0,1,0,0,0,0
2FY7b99s15jUprqC0M5NCT,Natural,189466,Imagine Dragons,False,4,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,81,0,1,0,0,0,0,0
0GxQ1A5L9xnMOytbP6eKBG,What Lovers Do (feat. SZA),199849,Maroon 5,False,4,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,73,1,0,1,0,0,0,0
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,258342,Macklemore & Ryan Lewis,False,4,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,84,1,1,1,0,0,0,0
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,267866,Coldplay,False,4,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,78,1,1,0,0,0,0,0
6Knv6wdA0luoMUuuoYi2i1,My House,192190,Flo Rida,False,4,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,78,1,0,1,0,0,0,0
2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),211160,Travie McCoy,True,4,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,71,1,0,0,0,0,0,0
0QIRm9sUkGnezGznkWCqCo,BANG BANG BANG,220238,BIGBANG,False,4,0.694,0.832,5,-3.038,0,0.0598,0.0192,0.0,0.355,0.424,135.011,18,1,0,0,0,0,0,0
4pi0Elz7B7cLfw37J3bYm9,Growl,207053,EXO,False,4,0.681,0.814,11,-2.83,0,0.0603,0.145,0.0,0.556,0.876,89.993,64,1,0,0,0,0,0,0
1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,193733,Rixton,False,4,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,77,1,0,0,0,0,0,0
4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,255093,Avicii,False,4,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,16,1,0,0,0,0,0,0
5yDL13y5giogKs2fSNf7sj,Glad You Came,197935,The Wanted,False,4,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,75,1,0,0,0,0,0,0
2CEgGE6aESpnmtfiZwYlbV,Dynamite,202613,Taio Cruz,False,4,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,79,1,0,0,0,0,0,0
4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,289133,Black Eyed Peas,False,4,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,81,1,0,1,0,0,0,0
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,199986,One Direction,False,4,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,83,1,0,0,0,0,0,0
1FpVJ7HpZInE2GvhVE2TwT,Legends Never Die,235000,League of Legends,False,4,0.498,0.598,4,-6.638,0,0.0377,0.00786,0.0,0.111,0.0573,140.078,80,1,1,0,0,0,0,0
6epn3r7S14KUqlReYr77hA,Baby,214240,Justin Bieber,False,4,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,78,1,0,0,0,0,0,0
4xkOaSrkexMciUUogZKVTS,'Till I Collapse,297786,Eminem,True,4,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,84,0,0,1,0,0,0,0
2GusQcB3m4nkLJRWAfcDNB,Titanium,246186,David Guetta,False,4,0.598,0.613,0,-8.942,0,0.104,0.0755,0.0571,0.154,0.301,126.034,46,1,0,0,0,0,0,0
1almCHdsfikRPfVB9VrEdT,Little Do You Know,185200,Alex & Sierra,False,4,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,78,1,0,0,1,0,0,0
4ofwffwvvnbSkrMSCKQDaC,Shotgun,201287,George Ezra,False,4,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,79,1,1,0,1,0,0,0
6VrLYoQKdhu1Jruei06t65,Somebody To You,185097,The Vamps,False,4,0.526,0.818,3,-5.952,1,0.0358,0.0587,0.0,0.333,0.896,171.96,76,1,0,0,0,0,0,0
1lOe9qE0vR9zwWQAOk6CoO,Ransom,131240,Lil Tecca,True,4,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,82,0,0,1,0,0,0,0
0FB5ILDICqwK6xj7W1RP9u,Hall of Fame,201093,The Script,False,4,0.511,0.872,10,-4.414,1,0.0491,0.0807,0.0,0.0975,0.511,84.953,57,1,0,0,1,0,0,0
25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),215306,Young Thug,True,4,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,73,0,0,1,0,0,0,0
6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),177847,benny blanco,True,4,0.731,0.65,0,-5.286,1,0.271,0.107,0.0,0.124,0.605,154.968,75,1,0,1,0,0,0,0
7FlHNJT4TC120CDvFOHzei,Rewrite The Stars,218293,James Arthur,False,4,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,66,1,0,0,0,0,0,0
6lruHh1jF7ezgbLv72xYmf,FML,223000,Arizona Zervas,True,4,0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,76,0,0,1,0,0,0,0
1UAXlOxY1NXiJpP2sEK102,Still The One,182813,One Direction,False,4,0.616,0.983,1,-2.287,0,0.0718,0.013,0.0,0.384,0.769,141.998,1,1,0,0,0,0,0,0
0pSBuHjILhNEo55xK1zrRt,Rolex,238586,Ayo & Teo,False,4,0.804,0.886,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946,73,1,0,1,0,0,0,0
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,202546,Khalid,False,4,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,81,1,0,0,0,0,0,0
0NKlEfbuOgRtsLnGhOvWkM,The Sharkboy Beat,95675,Ricky Desktop,False,4,0.831,0.739,0,-8.702,1,0.116,0.0599,0.0699,0.304,0.286,147.948,0,0,0,1,0,0,0,0
3H7ihDc1dqLriiWXwsc2po,Breaking Me,166793,Topic,False,4,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,87,1,0,0,0,0,0,0
6LUOMjoORvAkdhBYvESO46,Move Your Body - Alan Walker Remix,217906,Sia,False,4,0.636,0.789,10,-4.905,0,0.0892,0.0834,0.000896,0.391,0.4,128.028,67,1,0,0,0,0,0,0
0Qh38w01QRXK6KHIv0e3hb,What About Us,269600,P!nk,False,4,0.489,0.588,1,-6.177,1,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,75,1,0,0,0,0,0,0
5LRxdeykOfvKb1aWGrrGyo,Creep - mint Singles,161190,R3HAB,True,4,0.766,0.611,11,-9.251,1,0.0542,0.112,0.000606,0.187,0.128,126.0,67,1,0,0,0,0,0,0
1y0UriJkdMdvlkWpjaI6Vs,My Frequency (feat. RebMoe),141397,Ti�sto,False,4,0.733,0.894,10,-4.761,1,0.124,0.0196,5.7e-05,0.619,0.488,125.982,50,1,0,0,0,0,0,0
6KpGyJIyA75C0XyAkIcpZn,Moving [edit],193132,Love Regenerator,False,4,0.645,0.96,4,-6.497,1,0.0399,0.0773,0.00641,0.594,0.637,127.999,58,1,0,0,0,0,0,0
7uBaKZZVK0OZ6cqFGpGRXI,Don�t Need Love (with GRACEY),195480,220 KID,False,4,0.702,0.716,7,-5.378,0,0.0867,0.407,0.0,0.0749,0.607,123.893,68,1,0,0,0,0,0,0
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),208222,Robin Schulz,False,4,0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-06,0.0768,0.461,120.018,74,1,0,0,0,0,0,0
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,239062,Martin Garrix,False,4,0.584,0.79,11,-6.128,1,0.0589,0.0455,0.0,0.213,0.291,127.972,57,1,0,0,0,0,0,0
5dS2dvXVPe7AR6UwBpnomW,Make It To Heaven (with Raye),172380,David Guetta,False,4,0.587,0.92,0,-4.697,0,0.0914,0.0936,0.073,0.185,0.35,126.035,62,1,0,0,0,0,0,0
6jFQGfokxpLHtjYHJQosDB,Known You Before (with Emilie Brandt),219400,Jason Ross,False,4,0.412,0.671,7,-6.545,0,0.0563,0.0137,3.35e-06,0.192,0.112,128.174,47,1,0,0,0,0,0,0
2FGh2ref26EwA3Z5st5oHb,Hold On (feat. Cheat Codes) - 2020 Edit,144909,Moguai,False,4,0.622,0.802,9,-4.969,0,0.167,0.17,0.0,0.263,0.764,124.859,62,1,0,0,0,0,0,0
2ugjxfenU5AJMO5cozCuUv,Stay,194916,EDX,False,4,0.685,0.951,3,-4.889,0,0.045,0.0184,0.0531,0.065,0.582,124.978,45,0,0,1,0,0,0,0
5OjDZNHerI7RrIHFJajOMD,Too Good,132000,Breathe Carolina,True,4,0.762,0.784,10,-5.415,0,0.0483,0.0961,0.000129,0.122,0.399,121.966,0,1,0,1,0,0,0,0
24zBAv8qCvjOy4JSh8RYVE,Storm (feat. Kyra Mastro),192441,Famba,False,4,0.753,0.694,11,-7.212,0,0.107,0.0374,0.0142,0.249,0.324,122.035,43,0,1,0,0,0,0,0
1T4U8Q2DRfs6OUg8DEsRZf,Bad,169910,Don Diablo,True,4,0.791,0.738,0,-5.197,1,0.0732,0.406,0.00826,0.159,0.666,123.927,72,1,0,0,0,0,0,0
1QCVN7PEJ0dMiIDOG6ZJUf,Tokyo (feat. XIRA),223140,3LAU,False,3,0.53,0.996,5,-4.415,1,0.0661,0.00016,0.0534,0.356,0.0435,121.014,57,1,0,0,0,0,0,0
5lXY6PTuWXOludKy4zDQwM,On My Mind,189268,Diplo,False,4,0.771,0.731,7,-6.574,1,0.0409,0.00165,0.633,0.217,0.635,123.026,69,1,0,0,0,0,0,0
3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,242333,BTS,False,4,0.557,0.719,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501,74,1,0,0,0,0,0,0
1PMXpTPJfh3ViK8PMZ9ZnY,DDU-DU DDU-DU,209355,BLACKPINK,False,4,0.703,0.831,11,-3.493,0,0.0616,0.0319,0.0,0.205,0.461,139.927,51,1,0,0,0,0,0,0
1i3z3GR1JtLswOSJNO0BQw,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")",158258,Bebe Rexha,False,4,0.394,0.718,7,-6.336,1,0.0607,0.706,0.0,0.116,0.247,151.912,65,1,0,0,0,0,0,0
572xshmOviSGH70oPYMCZV,Alarm,205593,Anne-Marie,True,4,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,61,1,0,0,0,0,0,0
4B7fTyj1FIPvP9tT5X3DnR,Behind Barz - Bonus,163120,Drake,True,4,0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,63,1,0,1,0,0,0,0
7uYIX9O9DY6l1D3HiwHR1J,Freaking Me Out,192455,Ava Max,False,4,0.429,0.553,1,-4.838,0,0.0668,0.458,0.0,0.0766,0.381,97.954,65,1,0,0,0,0,0,0
3NLnwwAQbbFKcEcV8hDItk,Perfect,230333,One Direction,False,4,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,77,1,0,0,0,0,0,0
2slqvGLwzZZYsT4K4Y1GBC,Only The Young - Featured in Miss Americana,157507,Taylor Swift,False,4,0.56,0.78,5,-4.895,0,0.0517,0.00244,0.0,0.0714,0.602,93.516,65,1,0,0,0,0,0,0
42k1KeBehAd83lrGt1okiC,Loca (feat. El Cata),183693,Shakira,False,4,0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,67,1,0,0,0,0,0,0
6l8GvAyoUZwWDgF1e4822w,Bohemian Rhapsody,355400,Queen,False,4,0.397,0.386,0,-10.405,0,0.0503,0.271,0.0,0.188,0.21,144.242,63,0,1,0,0,0,0,0
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,221360,Miley Cyrus,False,4,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,76,1,0,0,0,0,0,0
6or1bKJiZ06IlK0vFvY75k,Rap God,363521,Eminem,True,4,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,77,0,0,1,0,0,0,0
7Hv89f7Dpm5Hce1XkBbjQZ,On The Floor - Radio Edit,230906,Jennifer Lopez,False,4,0.765,0.68,11,-6.306,1,0.0932,0.0953,0.0009,0.138,0.462,129.998,0,1,0,1,0,0,0,0
21K6jcmZPktm7MftqfLfLg,I Knew You Were Trouble,219720,Taylor Swift,False,4,0.602,0.465,6,-6.762,1,0.0367,0.00572,5.34e-06,0.033,0.664,154.076,0,1,0,0,0,0,0,0
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,199693,Kesha,False,4,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,82,1,0,0,0,0,0,0
